movie_id,title,overview,release_date,popularity,genres,text,genres_list,release_year,genre__Action,genre__Adventure,genre__Animation,genre__Comedy,genre__Crime,genre__Documentary,genre__Drama,genre__Family,genre__Fantasy,genre__History,genre__Horror,genre__Music,genre__Mystery,genre__Romance,genre__Science Fiction,genre__TV Movie,genre__Thriller,genre__Unknown,genre__War,genre__Western
13201,Deuces Wild,"In 1950s New York City, a bad and bloody gang war is about to erupt on the dysfunctional streets of Brooklyn between the Deuces and the vicious Vipers.",2002-05-03,8.4635,"Action, Crime, Drama","Deuces Wild. In 1950s New York City, a bad and bloody gang war is about to erupt on the dysfunctional streets of Brooklyn between the Deuces and the vicious Vipers.","['Action', 'Crime', 'Drama']",2002,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
419116,Russian Mom,"Jang-ho who dreams of becoming a chef is pretty close to his dad Yeong-soo; enough to talk about his girlfriend and they live alone. One day, Yeong-soo tells Jang-ho that he's getting remarried to a Russian woman. Jang-ho accepts this and meets Olga. He is surprised to see a young and beautiful woman standing before him. A few days later, Yeong-soo goes to Russia on a business trip and Jang-ho and Olga get to know each other.",2016-07-28,8.0498,"Drama, Romance","Russian Mom. Jang-ho who dreams of becoming a chef is pretty close to his dad Yeong-soo; enough to talk about his girlfriend and they live alone. One day, Yeong-soo tells Jang-ho that he's getting remarried to a Russian woman. Jang-ho accepts this and meets Olga. He is surprised to see a young and beautiful woman standing before him. A few days later, Yeong-soo goes to Russia on a business trip and Jang-ho and Olga get to know each other.","['Drama', 'Romance']",2016,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
620,Ghostbusters,"After losing their academic posts at a prestigious university, a team of parapsychologists goes into business as proton-pack-toting ""ghostbusters"" who exterminate ghouls, hobgoblins and supernatural pests of all stripes. An ad campaign pays off when a knockout cellist hires the squad to purge her swanky digs of demons that appear to be living in her refrigerator.",1984-06-08,6.8999,"Comedy, Fantasy","Ghostbusters. After losing their academic posts at a prestigious university, a team of parapsychologists goes into business as proton-pack-toting ""ghostbusters"" who exterminate ghouls, hobgoblins and supernatural pests of all stripes. An ad campaign pays off when a knockout cellist hires the squad to purge her swanky digs of demons that appear to be living in her refrigerator.","['Comedy', 'Fantasy']",1984,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46260,Saps at Sea,Stan and Ollie work in a horn factory. Ollie starts having violent fits every time he hears a horn. His doctor prescribes a restful sea voyage. Mayhem ensues.,1940-04-29,7.4786,Comedy,Saps at Sea. Stan and Ollie work in a horn factory. Ollie starts having violent fits every time he hears a horn. His doctor prescribes a restful sea voyage. Mayhem ensues.,['Comedy'],1940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48949,Hide in Plain Sight,True story of a man in search of his children after his ex-wife enters the Witness Protection Program.,1980-03-21,7.4163,Drama,Hide in Plain Sight. True story of a man in search of his children after his ex-wife enters the Witness Protection Program.,['Drama'],1980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1120312,Doomsday Meteor,"A massive meteor threatens to destroy planet Earth, so scientists try to stop it with high-powered lasers.",2023-04-28,7.4434,"Science Fiction, Action, Thriller","Doomsday Meteor. A massive meteor threatens to destroy planet Earth, so scientists try to stop it with high-powered lasers.","['Science Fiction', 'Action', 'Thriller']",2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
508642,Gonjiam: Haunted Asylum,"The crew of a horror web series travels to an abandoned asylum for a live broadcast, but they encounter much more than expected as they move deeper inside the nightmarish old building.",2018-03-28,7.9516,"Horror, Mystery","Gonjiam: Haunted Asylum. The crew of a horror web series travels to an abandoned asylum for a live broadcast, but they encounter much more than expected as they move deeper inside the nightmarish old building.","['Horror', 'Mystery']",2018,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
433501,City of Lies,"Los Angeles Police Department detective Russell Poole has spent years trying to solve his biggest case -- the murders of The Notorious B.I.G. and Tupac Shakur -- but after two decades, the investigation remains open. Jack Jackson, a reporter desperate to save his reputation and career, is determined to find out why. In search of the truth, the two team up and unravel a growing web of institutional corruption and lies.",2018-09-06,8.0059,"Crime, Thriller, Drama","City of Lies. Los Angeles Police Department detective Russell Poole has spent years trying to solve his biggest case -- the murders of The Notorious B.I.G. and Tupac Shakur -- but after two decades, the investigation remains open. Jack Jackson, a reporter desperate to save his reputation and career, is determined to find out why. In search of the truth, the two team up and unravel a growing web of institutional corruption and lies.","['Crime', 'Thriller', 'Drama']",2018,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
78222,The Day and the Hour,"It's the spring of 1944 and Therese is in a hurry to get back to Paris. The trains aren't running from the village where she has gone to visit her father's grave and to fill two suitcases with food. Some British and American planes have been shot down and the Germans want to know where the pilots are hiding. An acquaintance has clearance to drive to Paris with a truckload of goats. After she is in the truck Therese discovers that two British pilots and an American pilot are back there with the goats. She must get the men on a train to Paris and to a safe house there, where there is no room for the American. Can she leave him at the Metro station trying to figure out the map?",1963-04-05,8.7203,"Drama, Action, War","The Day and the Hour. It's the spring of 1944 and Therese is in a hurry to get back to Paris. The trains aren't running from the village where she has gone to visit her father's grave and to fill two suitcases with food. Some British and American planes have been shot down and the Germans want to know where the pilots are hiding. An acquaintance has clearance to drive to Paris with a truckload of goats. After she is in the truck Therese discovers that two British pilots and an American pilot are back there with the goats. She must get the men on a train to Paris and to a safe house there, where there is no room for the American. Can she leave him at the Metro station trying to figure out the map?","['Drama', 'Action', 'War']",1963,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
705996,Decision to Leave,"From a mountain peak in South Korea, a man plummets to his death. Did he jump, or was he pushed? When detective Hae-joon arrives on the scene, he begins to suspect the dead man’s wife Seo-rae. But as he digs deeper into the investigation, he finds himself trapped in a web of deception and desire.",2022-06-29,7.8264,"Thriller, Mystery, Romance","Decision to Leave. From a mountain peak in South Korea, a man plummets to his death. Did he jump, or was he pushed? When detective Hae-joon arrives on the scene, he begins to suspect the dead man’s wife Seo-rae. But as he digs deeper into the investigation, he finds himself trapped in a web of deception and desire.","['Thriller', 'Mystery', 'Romance']",2022,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
5245,Fast Lane to Malibu,"The film follows randy college boys Zack and Brian on a trip to Malibu for a party where there's a shortage of boys but a bevy of buxom girls. Beset on the way by car trouble, and various other distractions, the film also follows the journey of Zack and Brian's girlfriends, who follow the boys to Malibu but end up having their own lusty adventures.",2000-09-12,8.4283,"Drama, Comedy, Adventure","Fast Lane to Malibu. The film follows randy college boys Zack and Brian on a trip to Malibu for a party where there's a shortage of boys but a bevy of buxom girls. Beset on the way by car trouble, and various other distractions, the film also follows the journey of Zack and Brian's girlfriends, who follow the boys to Malibu but end up having their own lusty adventures.","['Drama', 'Comedy', 'Adventure']",2000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21137,The Decline of Western Civilization,"The Los Angeles punk music scene circa 1980 is the focus of this film. With Alice Bag Band, Black Flag, Catholic Discipline, Circle Jerks, Fear, Germs, and X.",1981-07-01,7.5079,"Documentary, Music","The Decline of Western Civilization. The Los Angeles punk music scene circa 1980 is the focus of this film. With Alice Bag Band, Black Flag, Catholic Discipline, Circle Jerks, Fear, Germs, and X.","['Documentary', 'Music']",1981,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
270303,It Follows,"When carefree teenager Jay sleeps with her older boyfriend for the first time, she learns that she is the latest recipient of a fatal curse that is passed from victim to victim via sexual intercourse. Death, Jay learns, will creep inexorably toward her as either a friend or a stranger. Jay's friends don't believe her seemingly paranoid ravings, until they too begin to see the phantom assassins and band together to help her defend herself.",2015-02-04,7.2855,"Horror, Mystery","It Follows. When carefree teenager Jay sleeps with her older boyfriend for the first time, she learns that she is the latest recipient of a fatal curse that is passed from victim to victim via sexual intercourse. Death, Jay learns, will creep inexorably toward her as either a friend or a stranger. Jay's friends don't believe her seemingly paranoid ravings, until they too begin to see the phantom assassins and band together to help her defend herself.","['Horror', 'Mystery']",2015,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
26600,Between Two Worlds,Passengers on an ocean liner can't recall how they got onboard or where they are going. Soon it becomes apparent that they all have something in common.,1944-05-20,7.8141,"Drama, Fantasy",Between Two Worlds. Passengers on an ocean liner can't recall how they got onboard or where they are going. Soon it becomes apparent that they all have something in common.,"['Drama', 'Fantasy']",1944,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
323666,Living Still Life,"In a world in decay, a woman collects her dead animals and restores them to life by filming them  images by image.",2014-07-02,8.6348,Science Fiction,"Living Still Life. In a world in decay, a woman collects her dead animals and restores them to life by filming them  images by image.",['Science Fiction'],2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10047,The Messenger: The Story of Joan of Arc,"In 1429, a French teenager stood before her King with a message she claimed came from God; that she would defeat the world's greatest army and liberate her country from its political and religious turmoil. As she reclaims God's diminished kingdom, this courageous young woman has various amazing victories until her violent and untimely death.",1999-10-27,6.0908,"Adventure, Drama, Action, History, War","The Messenger: The Story of Joan of Arc. In 1429, a French teenager stood before her King with a message she claimed came from God; that she would defeat the world's greatest army and liberate her country from its political and religious turmoil. As she reclaims God's diminished kingdom, this courageous young woman has various amazing victories until her violent and untimely death.","['Adventure', 'Drama', 'Action', 'History', 'War']",1999,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
345940,The Meg,"A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.",2018-08-09,7.288,"Action, Science Fiction, Horror","The Meg. A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.","['Action', 'Science Fiction', 'Horror']",2018,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
181533,Night at the Museum: Secret of the Tomb,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",2014-12-17,7.7351,"Adventure, Comedy, Fantasy, Family","Night at the Museum: Secret of the Tomb. When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.","['Adventure', 'Comedy', 'Fantasy', 'Family']",2014,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
24,Kill Bill: Vol. 1,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.",2003-10-10,8.9467,"Action, Crime","Kill Bill: Vol. 1. An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.","['Action', 'Crime']",2003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84567,Between Heaven and Hell,"Sam Gifford remembers : In prewar years he was an arrogant southern cotton plantation owner, married to the daughter of a colonel. At the beginning of the war he was mobilized with his National Guard unit as a sergeant. Came the day when, revolted by the cowardice of his lieutenant, who had fired at his own men, he hit him. Downgraded, he was sent to a disciplinary battalion. Sam now discovers his new detachment, his new commanding officer, just another cowardly brute, Captain Waco Grimes. While in combat, Sam will gradually become closer to the privates, working-class people he used to despise. He will become another man, a better man.",1956-10-11,7.666,"War, Drama","Between Heaven and Hell. Sam Gifford remembers : In prewar years he was an arrogant southern cotton plantation owner, married to the daughter of a colonel. At the beginning of the war he was mobilized with his National Guard unit as a sergeant. Came the day when, revolted by the cowardice of his lieutenant, who had fired at his own men, he hit him. Downgraded, he was sent to a disciplinary battalion. Sam now discovers his new detachment, his new commanding officer, just another cowardly brute, Captain Waco Grimes. While in combat, Sam will gradually become closer to the privates, working-class people he used to despise. He will become another man, a better man.","['War', 'Drama']",1956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
58595,Snow White and the Huntsman,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",2012-05-30,8.6975,"Adventure, Fantasy, Drama","Snow White and the Huntsman. After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.","['Adventure', 'Fantasy', 'Drama']",2012,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
227159,Horrible Bosses 2,"Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",2014-11-12,8.6588,Comedy,"Horrible Bosses 2. Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",['Comedy'],2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369780,"Josephine, Pregnant & Fabulous","At last, Josephine has found her perfect non-smoker-cat-loving-amazing-cook-perfect-man-soulmate. They’ve been in love for two years and everything is peachy. Until she realizes she’s… pregnant. Time for Josephine to transform her life, mature into a responsible adult, not become like her mother, get a job, hold on to her man, refrain from falling out with her friends, and tell her sister, who's been crashing at her place, that she's got to move out. A bunch of overwhelming challenges that Josephine will have to face in her own, special way.",2016-02-10,7.5113,Comedy,"Josephine, Pregnant & Fabulous. At last, Josephine has found her perfect non-smoker-cat-loving-amazing-cook-perfect-man-soulmate. They’ve been in love for two years and everything is peachy. Until she realizes she’s… pregnant. Time for Josephine to transform her life, mature into a responsible adult, not become like her mother, get a job, hold on to her man, refrain from falling out with her friends, and tell her sister, who's been crashing at her place, that she's got to move out. A bunch of overwhelming challenges that Josephine will have to face in her own, special way.",['Comedy'],2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379149,The Foreigner,Quan is a humble London businessman whose long-buried past erupts in a revenge-fueled vendetta when the only person left for him to love – his teenage daughter – dies in an Irish Republican Army car bombing. His relentless search to find the terrorists leads to a cat-and-mouse conflict with a British government official whose own past may hold the clues to the identities of the elusive killers.,2017-09-28,7.6672,"Action, Thriller, Crime",The Foreigner. Quan is a humble London businessman whose long-buried past erupts in a revenge-fueled vendetta when the only person left for him to love – his teenage daughter – dies in an Irish Republican Army car bombing. His relentless search to find the terrorists leads to a cat-and-mouse conflict with a British government official whose own past may hold the clues to the identities of the elusive killers.,"['Action', 'Thriller', 'Crime']",2017,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7340,Carrie,"Withdrawn and sensitive teen Carrie White faces taunting from classmates at school and abuse from her fanatically pious mother. When strange occurrences start happening around Carrie, she begins to suspect that she has supernatural powers.",1976-11-03,7.7459,"Horror, Thriller","Carrie. Withdrawn and sensitive teen Carrie White faces taunting from classmates at school and abuse from her fanatically pious mother. When strange occurrences start happening around Carrie, she begins to suspect that she has supernatural powers.","['Horror', 'Thriller']",1976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
437342,The First Omen,"When a young American woman is sent to Rome to begin a life of service to the church, she encounters a darkness that causes her to question her own faith and uncovers a terrifying conspiracy that hopes to bring about the birth of evil incarnate.",2024-04-03,8.0226,Horror,"The First Omen. When a young American woman is sent to Rome to begin a life of service to the church, she encounters a darkness that causes her to question her own faith and uncovers a terrifying conspiracy that hopes to bring about the birth of evil incarnate.",['Horror'],2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
241259,Alice Through the Looking Glass,Alice Kingsleigh returns to Underland and faces a new adventure in saving the Mad Hatter.,2016-05-25,8.6008,"Adventure, Family, Fantasy",Alice Through the Looking Glass. Alice Kingsleigh returns to Underland and faces a new adventure in saving the Mad Hatter.,"['Adventure', 'Family', 'Fantasy']",2016,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
292750,Buck at the Edge of Heaven,"Loosely based upon Jack London's novels, this is a canine adventure set in the wilderness of the far North, amidst gold diggers, outlaws and children-in-distress.",1991-01-01,8.0244,"Family, Adventure, Western","Buck at the Edge of Heaven. Loosely based upon Jack London's novels, this is a canine adventure set in the wilderness of the far North, amidst gold diggers, outlaws and children-in-distress.","['Family', 'Adventure', 'Western']",1991,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1502943,Night of the Reaper,"College student Deena visits her home town and is roped into a babysitting gig. Meanwhile, the local sheriff, after receiving a piece of evidence in the mail, falls into an increasingly desperate scavenger hunt involving a series of murders.",2025-10-16,7.836,"Horror, Thriller","Night of the Reaper. College student Deena visits her home town and is roped into a babysitting gig. Meanwhile, the local sheriff, after receiving a piece of evidence in the mail, falls into an increasingly desperate scavenger hunt involving a series of murders.","['Horror', 'Thriller']",2025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10184,He's Just Not That Into You,"Have you ever sat by the phone wondering why he said he would call, but didn't, or you can't figure out why she doesn't want to sleep with you anymore, or why your relationship just isn't going to the next level... they're just not that into you. Gigi just wants a man who says he'll call—and does—while Alex advises her to stop waiting by the phone. Beth wants a proposal after years of a committed relationship with her boyfriend, Neil, who sees nothing  wrong with the status quo. Janine's not sure if she can trust her husband, Ben, who can't quite trust himself around Anna. Anna can't decide between the sexy married guy, or her straightforward, no-sparks standby, Conor, who can't get over the fact that he can't have her. And Mary, who's found an entire network of loving, supportive men, just needs to find one who's straight.",2009-02-06,7.7832,"Comedy, Romance, Drama","He's Just Not That Into You. Have you ever sat by the phone wondering why he said he would call, but didn't, or you can't figure out why she doesn't want to sleep with you anymore, or why your relationship just isn't going to the next level... they're just not that into you. Gigi just wants a man who says he'll call—and does—while Alex advises her to stop waiting by the phone. Beth wants a proposal after years of a committed relationship with her boyfriend, Neil, who sees nothing  wrong with the status quo. Janine's not sure if she can trust her husband, Ben, who can't quite trust himself around Anna. Anna can't decide between the sexy married guy, or her straightforward, no-sparks standby, Conor, who can't get over the fact that he can't have her. And Mary, who's found an entire network of loving, supportive men, just needs to find one who's straight.","['Comedy', 'Romance', 'Drama']",2009,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
338021,The Tommy Steele Story,A rags-to-riches tale of a young merchant seaman called Tommy who discovers a certain way with the guitar.,1957-06-01,7.8121,"Music, Drama",The Tommy Steele Story. A rags-to-riches tale of a young merchant seaman called Tommy who discovers a certain way with the guitar.,"['Music', 'Drama']",1957,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9703,The Last Legion,"As the Roman empire crumbles, young Romulus Augustus flees the city and embarks on a perilous voyage to Britain to track down a legion of supporters.",2007-04-19,7.3755,"Action, Adventure, Fantasy, War","The Last Legion. As the Roman empire crumbles, young Romulus Augustus flees the city and embarks on a perilous voyage to Britain to track down a legion of supporters.","['Action', 'Adventure', 'Fantasy', 'War']",2007,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
329,Jurassic Park,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",1993-06-11,8.555,"Adventure, Science Fiction","Jurassic Park. A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.","['Adventure', 'Science Fiction']",1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9823,Mortal Kombat: Annihilation,"A group of heroic warriors has only six days to save the planet in ""Mortal Kombat Annihilation."" To succeed they must survive the most spectacular series of challenges any human, or god, has ever encountered as they battle an evil warlord bent on taking control of Earth.",1997-11-11,7.2926,"Action, Fantasy, Science Fiction","Mortal Kombat: Annihilation. A group of heroic warriors has only six days to save the planet in ""Mortal Kombat Annihilation."" To succeed they must survive the most spectacular series of challenges any human, or god, has ever encountered as they battle an evil warlord bent on taking control of Earth.","['Action', 'Fantasy', 'Science Fiction']",1997,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7508,Like Stars on Earth,"Ishaan Awasthi is an eight-year-old whose world is filled with wonders that no one else seems to appreciate. Colours, fish, dogs, and kites don't seem important to the adults, who are much more interested in things like homework, marks, and neatness. Ishaan cannot seem to get anything right in class; he is then sent to boarding school, where his life changes forever.",2007-12-21,7.649,Drama,"Like Stars on Earth. Ishaan Awasthi is an eight-year-old whose world is filled with wonders that no one else seems to appreciate. Colours, fish, dogs, and kites don't seem important to the adults, who are much more interested in things like homework, marks, and neatness. Ishaan cannot seem to get anything right in class; he is then sent to boarding school, where his life changes forever.",['Drama'],2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34851,Predators,A group of cold-blooded killers find themselves trapped on an alien planet to be hunted by extraterrestrial Predators.,2010-07-07,7.8854,"Science Fiction, Action, Thriller",Predators. A group of cold-blooded killers find themselves trapped on an alien planet to be hunted by extraterrestrial Predators.,"['Science Fiction', 'Action', 'Thriller']",2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3175,Barry Lyndon,"An Irish rogue uses his cunning and wit to work his way up the social classes of 18th century England, transforming himself from the humble Redmond Barry into the noble Barry Lyndon.",1975-12-18,8.0685,"Drama, Romance, War, History","Barry Lyndon. An Irish rogue uses his cunning and wit to work his way up the social classes of 18th century England, transforming himself from the humble Redmond Barry into the noble Barry Lyndon.","['Drama', 'Romance', 'War', 'History']",1975,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
17379,Last Holiday,"The discovery that she has a terminal illness prompts introverted department store saleswoman Georgia Byrd to reflect on what she realizes has been an overly cautious life. With weeks to live, she withdraws her life savings, sells all her possessions and jets off to Europe where she lives it up at a posh hotel. Upbeat and passionate, Georgia charms everybody she meets, including renowned Chef Didier. The only one missing from her new life is her longtime crush Sean Matthews.",2006-01-13,7.8637,"Adventure, Comedy, Drama","Last Holiday. The discovery that she has a terminal illness prompts introverted department store saleswoman Georgia Byrd to reflect on what she realizes has been an overly cautious life. With weeks to live, she withdraws her life savings, sells all her possessions and jets off to Europe where she lives it up at a posh hotel. Upbeat and passionate, Georgia charms everybody she meets, including renowned Chef Didier. The only one missing from her new life is her longtime crush Sean Matthews.","['Adventure', 'Comedy', 'Drama']",2006,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
268,Batman,"Having witnessed his parents' brutal murder as a child, millionaire philanthropist Bruce Wayne fights crime in Gotham City disguised as Batman, a costumed hero who strikes fear into the hearts of villains. But when a deformed madman known as 'The Joker' seizes control of Gotham's criminal underworld, Batman must face his most ruthless nemesis ever while protecting both his identity and his love interest, reporter Vicki Vale.",1989-06-21,8.5553,"Fantasy, Action, Crime","Batman. Having witnessed his parents' brutal murder as a child, millionaire philanthropist Bruce Wayne fights crime in Gotham City disguised as Batman, a costumed hero who strikes fear into the hearts of villains. But when a deformed madman known as 'The Joker' seizes control of Gotham's criminal underworld, Batman must face his most ruthless nemesis ever while protecting both his identity and his love interest, reporter Vicki Vale.","['Fantasy', 'Action', 'Crime']",1989,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41513,The Smurfs,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.",2011-07-29,7.5446,"Animation, Family, Adventure, Comedy, Fantasy","The Smurfs. When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.","['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",2011,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
568770,The Containment,"A girl is possessed by a dark and mysterious entity. She will fight with all the elements at her disposal to get rid of it. Neither her mother, nor traditional medicine, nor a supposed expert in exorcisms, will be able to make the demon disappear, until a nun gets involved in the case and sows a doubt more terrible than the possession itself.",2025-06-05,7.3594,"Horror, Mystery","The Containment. A girl is possessed by a dark and mysterious entity. She will fight with all the elements at her disposal to get rid of it. Neither her mother, nor traditional medicine, nor a supposed expert in exorcisms, will be able to make the demon disappear, until a nun gets involved in the case and sows a doubt more terrible than the possession itself.","['Horror', 'Mystery']",2025,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1317276,given the Movie: To the Sea,"Mafuyu doubts his place in the band, but a familiar face could be the spark that brings him back to the stage.",2024-09-20,7.0668,"Animation, Romance","given the Movie: To the Sea. Mafuyu doubts his place in the band, but a familiar face could be the spark that brings him back to the stage.","['Animation', 'Romance']",2024,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
381648,Lady Karuizawa,A university student travels to a popular resort in the mountains for a summer job as a waiter and becomes romantically involved with an older woman from a wealthy family.,1982-08-06,6.7815,"Drama, Romance",Lady Karuizawa. A university student travels to a popular resort in the mountains for a summer job as a waiter and becomes romantically involved with an older woman from a wealthy family.,"['Drama', 'Romance']",1982,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
578701,Those Who Wish Me Dead,"A young boy finds himself pursued by two assassins in the Montana wilderness, with a survival expert determined to protect him, and a forest fire threatening to consume them all.",2021-05-05,7.8242,"Thriller, Action","Those Who Wish Me Dead. A young boy finds himself pursued by two assassins in the Montana wilderness, with a survival expert determined to protect him, and a forest fire threatening to consume them all.","['Thriller', 'Action']",2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1146972,Mobile Suit Gundam SEED FREEDOM,"In C.E.75, the fighting still continues. There are independence movements, and aggression by Blue Cosmos... In order to calm the situation, a global peace monitoring agency called COMPASS is established, with Lacus as its first president. As members of COMPASS, Kira and his comrades intervene into various regional battles. Then a newly established nation called Foundation proposes a joint operation against a Blue Cosmos stronghold.",2024-01-26,7.651,"Animation, Science Fiction, Action, Drama","Mobile Suit Gundam SEED FREEDOM. In C.E.75, the fighting still continues. There are independence movements, and aggression by Blue Cosmos... In order to calm the situation, a global peace monitoring agency called COMPASS is established, with Lacus as its first president. As members of COMPASS, Kira and his comrades intervene into various regional battles. Then a newly established nation called Foundation proposes a joint operation against a Blue Cosmos stronghold.","['Animation', 'Science Fiction', 'Action', 'Drama']",2024,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1824,50 First Dates,"Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet.",2004-02-13,8.0705,"Comedy, Romance","50 First Dates. Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet.","['Comedy', 'Romance']",2004,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
